,Review_Date,Author,Rating,Review_Title,Review,Review_Url
2277,21 May 2002,naylor-3,5," Clones and Spider man: 2 most dissipointing films ever!
","Spoiler's ahead. I commented on how bad Spider man was (in my opinion) and unfortunataly I must now do the same for Star Wars Episode II. I was born in 1978(a year after the first Star Wars) so I was brought up watching them. I am in film school now because I grew up loving Star Wars, and other great films, so much. But slowly, everything I loved about star wars is being destroyed. George says its for Kids but many of us are those children who grew up with star wars being such a positive, influential factor in our lives. Ruining it now is ruining some people's childhood memories and what we all believed Star Wars to be. Explaining the force? It was supposed to be spiritual. Something only a few were capable of but that anyone could achieve if they tried hard enough. Stormtroopers are clones?That is the worst. Not recruits from all over the galaxy? Everyone knows each other? For anyone on the Star Wars crew, Star Wars originally was great because you felt like you were watching real space ships, real creatures, and real people. Hasn't anyone ever heard of film or lighting continuity? These movies look nothing alike and it seems they would have been actually cheaper to make by making them resemble the best movies ever...the originals!!!",/review/rw4019444/?ref_=tt_urv
2278,22 May 2002,The Spirit 68,4," Simple Stupid Poor
","I can't see why the average rating of Episode 2 is 8.2 today, because this movie has so many obvious mistakes in the logical structure, that it sometimes hurts to watch it (Jango Fett kills the women, who was supposed to assassinate Princess Amidala by a poisoned arrow, while she's lying in Obi-Wan's Arms. Why doesn't he just kill Obi-Wan himself, all his problems would be solved when doing so?!?!?/Why does Anakin's mother immediately die after his arrival in the tent where she is locked up in??!!!?!?!/Why does Obi-Wan say that a planet is south of another one while watching a map of the galaxy? Of what use is south of' when describing a direction in space?!?!?!???! ) ",/review/rw4019444/?ref_=tt_urv
2279,26 June 2002,dizzylizzy182,," I was mystified, but maybe I was the only one!
","First of all, to understand how excited I was, you have to understand this: I was raised on Star Wars. Star Wars is the first movie that I can remember seeing. I'm afraid that I am unable to give an unbiased review, so I'm just going to gush about what I loved. Which was just about everything. :D The following contains spoilers, you have been warned...",/review/rw4019444/?ref_=tt_urv
2280,17 May 2002,Andy-154,9," Brilliant
","I've just got back from seeing Attack of the Clones, and right now I am having trouble deciding on what to write. So what follows will probably be just fragments of things I happen to remember.",/review/rw4019444/?ref_=tt_urv
2281,14 May 2002,nisha_jetley,10," Lucas Strikes Back With Ep-II But Still...
",Ep-II opens with Anakin Skywalker as a young man. We don't know much about his life since Ep-I except that he is the padawan (pupil) of Obi-Wan Kenobi. They care about each other but have frequent mentor-pupil arguments even in the presence of others. Queen Amidala is now a senator representing her people. Nothing much is told about her life either. The plastic painted face of the Queen is thankfully missing.,/review/rw4019444/?ref_=tt_urv
2282,16 May 2002,scipio23,6," Star Wars is Back!
","I've said a lot of bad stuff about George Lucas since The Phantom Menace was released.  I, like a lot of other fans, thought that he was intentionally trying to ruin the Star Wars saga.  Well, I still stand by all the negative stuff I've said about Phantom Menace, but Lucas has redeemed himself.  Attack of the Clones is awesome. I won't give away anything for the sake of those who haven't seen it, but let me just say this: If you are avoiding this movie because you didn't like The Phantom Menace, go see it! Anakin is far better than he was in the last movie, what little bit there is with Jar Jar is a more restrained Gungan. And the new characters are really cool.  Count Dooku is great, and Jango Fett rules!  I was really worried about seeing Boba Fett as a young boy, worried that it might be Jake LLoyd all over again, but little Boba is really cool.  Restrained, alert, and utterly devoted to his father, we see in his father what he will one day become.  Go see this movie! It is worthy to bear the name Star Wars!",/review/rw4019444/?ref_=tt_urv
2283,17 May 2002,LauGuy,10," Star Wars is back, with a vengeance
","""..Wow... What a movie.... must...see...it....again... must buy...more...tickets....Can't sleep before I see it again....""",/review/rw4019444/?ref_=tt_urv
2284,8 July 2002,leemhuis,6," only the special-effects make it worth the while...
","really: Bad story, terrible Hollywood love-scenes... I should give it a",/review/rw4019444/?ref_=tt_urv
2285,15 May 2002,teekay,7," Superb
","Not being a truly true fan of the Star Wars saga (I have only seen episode 4-6 four times each, I found Episode II to be the best of them all so far. The feeling was there, a perfect mood was set and the action was great. The sound and setting was so powerful, I sat i awe throughout the whole movie.",/review/rw4019444/?ref_=tt_urv
2286,15 May 2002,natham,9," Cooldom Goes to the Movies
","I wish you could hear the inflection in my voice when I say that this movie was ""cool"".  James Dean cool. The Jedi's deserve their own villa in the realm of cool. Every scene that had a Jedi in it - any Jedi - oozed greatness.  And Yoda! I can't say enough about my short, post-muppet, CGI pal.",/review/rw4019444/?ref_=tt_urv
2287,26 May 2002,mcgregorandrew,6," Amazing highs, horrible lows
","There are amazing special effects and a gripping political plotline, coupled with wonderful cityscapes and action scenes.",/review/rw4019444/?ref_=tt_urv
2288,15 May 2002,dak_83,7," Why oh why...
",Don't get me wrong. I like Star Wars. I really enjoy watching the early movies with great actors like harrison ford and sir alec. But what have become of this saga? A commercial from ILM? A showcase for bad acting?,/review/rw4019444/?ref_=tt_urv
2289,17 May 2002,c_shifty85,10," Great Film, Spidey Slightly Better - Real Fans Will Get It
","Exceeded expectations. Really just a different Star Wars movie. The others very different from this. Episode I - Stop the blockade and invasion. Episodes IV,VI - Destroy Death Star Episode V - Run from Empire.",/review/rw4019444/?ref_=tt_urv
2290,27 May 2002,jmt-18,6," Has Lucas Turned to the dark side?
","There are two ways of looking at `Attack of the Clones'. In correlation with the Star Wars saga then it is just about passable as a film that keeps the momentum of the precedent films going. However, as a film in itself it is a lame, laughable attempt at a summer blockbuster. It fits the codes and conventions of all big-budget Hollywood movies(this is not a compliment), the majority of the budget was clearly spent on the action sequences, which to be fair, are the best in any of the Star Wars films. However, the screenplay was so terrible that it would look out of place in an American daytime soap opera. There is one crucial thing that George Lucas must realise; George,YOU CANT WRITE SCRIPTS AND YOUR EAR FOR DIALOGUE IS NON-EXISTENT!!!(There, now I'm vented). Also I have to know what Lucas was smoking when he cast Hayden Christensen as Anakin Skywalker.I thought Jar-Jar Binks was as bad as it got in Star Wars, I was tragically wrong. In another review of this film, it said that Christensen acted as if he had just come out of Dawson's Creek. I find that statement far too complimentary (and anyway, I like Dawson's Creek!).I found his performance more immature and childish than Jake Lloyd's in The Phantom Menace, he behaved like a spoilt kid who didn't get a Playstation 2 for Christmas. It fills me with trepidation that Christensen will be reprising the role in Episode III, I don't see how he can convince when he makes the transformation from Anakin to Darth Vader. ",/review/rw4019444/?ref_=tt_urv
